Title, Link, Keywords, Data
Residents of Muslim area in Subhash Mohalla recount attack by mobs chanting “Jai Shri Ram”,https://news.google.com/articles/CAIiENdv-ihTc5xziDz7kq8EnUYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
Ramjas Can “No Longer Be Considered a Safe Space”: A Student Recounts the ABVP’s Violent Attack,https://news.google.com/articles/CBMiQmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvcmFtamFzLWFidnAtY3VsdHVyZXMtb2YtcHJvdGVzdNIBRmh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC92YW50YWdlL3JhbWphcy1hYnZwLWN1bHR1cmVzLW9mLXByb3Rlc3Q?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
“Struck” By The Inclusion of Faculty Names In the Report: Ramjas Professors Express Concern About the Crime Branch Investigation,https://news.google.com/articles/CBMiSWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvcmFtamFzLXByb2Zlc3NvcnMtY29uY2Vybi1jcmltZS1icmFuY2jSAU1odHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9hbXAvdmFudGFnZS9yYW1qYXMtcHJvZmVzc29ycy1jb25jZXJuLWNyaW1lLWJyYW5jaA?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
“They are shutting down the campus to quell the protests”: AMUSU president Salman Imtiaz,https://news.google.com/articles/CAIiEPDU3wkItS341QnW6DeZ7ZYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
UP’s azan crackdown: State files misleading affidavit in HC; police intimidates Muslim locals,https://news.google.com/articles/CAIiEPor6-TgW3V3AduD1gKMJaEqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
IIT Guwahati defends temple on campus as professor’s PIL calls for its demolition,https://news.google.com/articles/CAIiEDyQwaQexJgU5ljif9jxXW0qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
The Nowhere People: An excerpt from Happymon Jacob's book "The Line of Control",https://news.google.com/articles/CBMiO2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2NvbmZsaWN0L2xpbmUtb2YtY29udHJvbC1leGNlcnB00gE_aHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL2NvbmZsaWN0L2xpbmUtb2YtY29udHJvbC1leGNlcnB0?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
A woman photojournalist navigates state and patriarchy in the Valley,https://news.google.com/articles/CBMiaGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2NvbmZsaWN0L2Etd29tYW4tcGhvdG9qb3VybmFsaXN0LW5hdmlnYXRlcy1zdGF0ZS1hbmQtcGF0cmlhcmNoeS1pbi10aGUtdmFsbGV50gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
Virgin Tree Puja Nahi Chalegi: What led to a scuffle at Hindu College on Valentine’s Day,https://news.google.com/articles/CBMiSGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2dlbmRlci92aXJnaW4tdHJlZS1wdWphLWhpbmR1LWNvbGxlZ2Utc2N1ZmZsZdIBTGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC9nZW5kZXIvdmlyZ2luLXRyZWUtcHVqYS1oaW5kdS1jb2xsZWdlLXNjdWZmbGU?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
Ground Report: ABVP resorts to violence during the JNU Students’ Union elections; continues after loss,https://news.google.com/articles/CBMihwFodHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9wb2xpdGljcy9ncm91bmQtcmVwb3J0LWFidnAtcmVzb3J0cy10by12aW9sZW5jZS1kdXJpbmctdGhlLWpudS1zdHVkZW50cy11bmlvbi1lbGVjdGlvbnMtY29udGludWVzLWFmdGVyLWxvc3PSAYsBaHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL3BvbGl0aWNzL2dyb3VuZC1yZXBvcnQtYWJ2cC1yZXNvcnRzLXRvLXZpb2xlbmNlLWR1cmluZy10aGUtam51LXN0dWRlbnRzLXVuaW9uLWVsZWN0aW9ucy1jb250aW51ZXMtYWZ0ZXItbG9zcw?hl=en-IN&gl=IN&ceid=IN%3Aen,gates, 
