Title, Link, Keywords, Data
Had good police support because of Modi: Babu Bajrangi in Ashish Khetan’s Undercover,https://news.google.com/articles/CAIiEKxDuGglCsRDim_mU8wgxooqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
Editor's Pick,https://news.google.com/articles/CBMiNGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2VkaXRvcnMtcGljay9hbmdlbGEtZGF2aXPSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
In UP’s Taprana  Muslims forced to sell houses and flee after police crackdown,https://news.google.com/articles/CAIiEJ273Dy8TahiibI-4N-jk3EqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
Adivasi Christians face widespread persecution in Chhattisgarh  pressurised into ghar vapsi,https://news.google.com/articles/CAIiEOZi4TJNQC4ME5R5015A0IMqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
How a top cop evaded prison for 15 years despite criminal conduct  won president’s medal,https://news.google.com/articles/CAIiEB7RuAaCd7gl3ZZcbZ7JOOUqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
The Farooqui Judgment’s Interpretation of Consent Ignores Decades of Rape-Law Reform and Catastrophically Affects Rape Adjudication,https://news.google.com/articles/CBMiemh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3ZhbnRhZ2UvZmFyb29xdWktanVkZ21lbnQtY29uc2VudC1pZ25vcmVzLXJhcGUtbGF3LXJlZm9ybS1jYXRhc3Ryb3BoaWNhbGx5LWFmZmVjdHMtYWRqdWRpY2F0aW9u0gF-aHR0cHM6Ly9jYXJhdmFubWFnYXppbmUuaW4vYW1wL3ZhbnRhZ2UvZmFyb29xdWktanVkZ21lbnQtY29uc2VudC1pZ25vcmVzLXJhcGUtbGF3LXJlZm9ybS1jYXRhc3Ryb3BoaWNhbGx5LWFmZmVjdHMtYWRqdWRpY2F0aW9u?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
Wife and brother seek help for Prof GN Saibaba ailing in prison  write to the Maharastra home minister for parole,https://news.google.com/articles/CBMiYWh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL25vdGljZWJvYXJkL2duLXNhaWJhYmEtd2lmZS1icm90aGVyLXdyaXRlLWxldHRlci1zZWVraW5nLWhlbHAtY292aWQtMTnSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
Why did the MHA designate Gurpatwant Pannun  a Khalistani with little following  a terrorist?,https://news.google.com/articles/CAIiECRrRv-KGc_1SCs7PACRZ_cqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
Coimbatore police targets local news website  one arrested  two detained over coronavirus coverage,https://news.google.com/articles/CAIiEOihw-_V2wxnNGKfFwEqk7YqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
A Jharkhand government probe into 2017 lynchings reveals state's brazen communal bias,https://news.google.com/articles/CAIiEGS-TRjOajQ5iOHLowY_aLIqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
Adani Enterprises escapes liability even as CBI prosecutes Karnataka PSU for similar coal fraud,https://news.google.com/articles/CBMiVGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3BvbGljeS9hZGFuaS1jb2FsLXJlamVjdHMta2FybmF0YWthLXBvd2VyLWNvcnBvcmF0aW9uLWNiadIBWGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2FtcC9wb2xpY3kvYWRhbmktY29hbC1yZWplY3RzLWthcm5hdGFrYS1wb3dlci1jb3Jwb3JhdGlvbi1jYmk?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
1984: When the Delhi Police abetted an attack on another minority,https://news.google.com/articles/CAIiEMNHge0xTvIYo4c8yxdwTFQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
IMA demands action against Ramdev for remarks on allopathic medicine,https://news.google.com/articles/CBMiZGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL25vdGljZWJvYXJkL2ltYS1hdHRhY2tzLXJhbWRldi1yZW1hcmtzLWFnYWluc3QtbW9kZXJuLWFsbG9wYXRoaWMtbWVkaWNpbmXSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
The murky past of central vigilance commissioner KV Chowdary,https://news.google.com/articles/CBMiW2h0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2dvdmVybm1lbnQvbXVya3ktcGFzdC1jZW50cmFsLXZpZ2lsYW5jZS1jb21taXNzaW9uZXIta3YtY2hvd2RhcnnSAV9odHRwczovL2NhcmF2YW5tYWdhemluZS5pbi9hbXAvZ292ZXJubWVudC9tdXJreS1wYXN0LWNlbnRyYWwtdmlnaWxhbmNlLWNvbW1pc3Npb25lci1rdi1jaG93ZGFyeQ?hl=en-IN&gl=IN&ceid=IN%3Aen,accused, 
